time, device, OryConc, CPUTemp, SensorTemp, 
17:55:52, position 2, 190, , , 
17:55:57, position 2, 250, , , 
17:56:02, position 2, 310, , , 
17:56:07, position 2, 370, , , 
17:56:12, position 2, 430, , , 
17:56:17, position 2, 490, , , 
17:56:22, position 2, 550, , , 
17:56:27, position 2, 610, , , 
17:56:33, position 2, 670, , , 
17:56:38, position 2, 730, , , 
17:56:43, position 2, 790, , , 
17:56:48, position 2, 850, , , 
17:56:53, position 2, 910, , , 
17:56:58, position 2, 70, , , 
17:57:03, position 2, 130, , , 
17:57:08, position 2, 190, , , 
17:57:13, position 2, 250, , , 
17:57:18, position 2, 310, , , 
17:57:23, position 2, 370, , , 
17:57:29, position 2, 430, , , 
17:58:11, position 2, 70, , , 
17:58:16, position 2, 130, , , 
17:58:21, position 2, 190, , , 
17:58:26, position 2, 250, , , 
17:58:31, position 2, 310, , , 
17:58:36, position 2, 370, , , 
17:58:41, position 2, 430, , , 
17:58:47, position 2, 490, , , 
17:58:52, position 2, 550, , , 
17:58:57, position 2, 610, , , 
17:59:02, position 2, 670, , , 
17:59:07, position 2, 730, , , 
17:59:12, position 2, 790, , , 
17:59:17, position 2, 850, , , 
17:59:22, position 2, 910, , , 
17:59:27, position 2, 70, , , 
17:59:32, position 2, 130, , , 
17:59:37, position 2, 190, , , 
17:59:43, position 2, 250, , , 
17:59:48, position 2, 310, , , 
17:59:53, position 2, 370, , , 
17:59:58, position 2, 430, , , 
18:00:03, position 2, 490, , , 
18:00:08, position 2, 550, , , 
18:00:13, position 2, 610, , , 
18:00:39, position 2, 70, , , 
18:00:44, position 2, 130, , , 
18:00:49, position 2, 190, , , 
18:00:54, position 2, 250, , , 
18:00:59, position 2, 310, , , 
18:01:04, position 2, 370, , , 
18:01:09, position 2, 430, , , 
18:01:14, position 2, 490, , , 
18:01:19, position 2, 550, , , 
18:01:24, position 2, 610, , , 
18:01:30, position 2, 670, , , 
18:01:35, position 2, 730, , , 
18:01:40, position 2, 790, , , 
18:01:45, position 2, 850, , , 
18:01:50, position 2, 910, , , 
18:01:55, position 2, 70, , , 
18:02:00, position 2, 130, , , 
18:02:05, position 2, 190, , , 
18:02:10, position 2, 250, , , 
18:02:15, position 2, 310, , , 
18:02:21, position 2, 370, , , 
18:02:26, position 2, 430, , , 
18:02:31, position 2, 490, , , 
18:02:36, position 2, 550, , , 
18:02:41, position 2, 610, , , 
18:02:46, position 2, 670, , , 
18:02:54, position 2, 70, , , 
18:02:59, position 2, 130, , , 
18:03:05, position 2, 190, , , 
18:03:10, position 2, 250, , , 
18:03:15, position 2, 310, , , 
18:19:19, position 2, 70, , , 
18:19:24, position 2, 130, , , 
18:19:29, position 2, 190, , , 
18:19:35, position 2, 250, , , 
18:19:40, position 2, 310, , , 
18:19:45, position 2, 370, , , 
18:19:50, position 2, 430, , , 
18:19:55, position 2, 490, , , 
18:20:00, position 2, 550, , , 
18:20:05, position 2, 610, , , 
18:20:10, position 2, 670, , , 
18:20:15, position 2, 730, , , 
18:20:21, position 2, 790, , , 
18:20:26, position 2, 850, , , 
18:20:31, position 2, 910, , , 
18:20:36, position 2, 70, , , 
18:20:41, position 2, 130, , , 
18:20:46, position 2, 190, , , 
18:20:51, position 2, 250, , , 
18:20:56, position 2, 310, , , 
18:21:01, position 2, 370, , , 
18:21:06, position 2, 430, , , 
18:21:11, position 2, 490, , , 
18:21:17, position 2, 550, , , 
18:21:22, position 2, 610, , , 
18:21:32, position 2, 70, , , 
18:21:37, position 2, 130, , , 
18:21:42, position 2, 190, , , 
18:21:47, position 2, 250, , , 
18:21:52, position 2, 310, , , 
18:21:57, position 2, 370, , , 
18:22:02, position 2, 430, , , 
18:22:07, position 2, 490, , , 
18:22:12, position 2, 550, , , 
18:22:18, position 2, 610, , , 
18:22:23, position 2, 670, , , 
18:22:28, position 2, 730, , , 
18:22:33, position 2, 790, , , 
18:22:38, position 2, 850, , , 
18:22:43, position 2, 910, , , 
18:22:48, position 2, 70, , , 
18:22:53, position 2, 130, , , 
18:22:58, position 2, 190, , , 
18:23:03, position 2, 250, , , 
18:23:09, position 2, 310, , , 
18:23:14, position 2, 370, , , 
18:23:19, position 2, 430, , , 
18:23:24, position 2, 490, , , 
18:23:29, position 2, 550, , , 
18:23:34, position 2, 610, , , 
18:23:39, position 2, 670, , , 
18:23:44, position 2, 730, , , 
18:23:49, position 2, 790, , , 
18:23:54, position 2, 850, , , 
18:24:00, position 2, 910, , , 
18:24:05, position 2, 70, , , 
18:24:10, position 2, 130, , , 
18:24:15, position 2, 190, , , 
18:26:04, position 2, 70, , , 
18:26:09, position 2, 130, , , 
18:26:14, position 2, 190, , , 
18:26:19, position 2, 250, , , 
18:26:24, position 2, 310, , , 
18:26:29, position 2, 370, , , 
18:26:34, position 2, 430, , , 
18:26:39, position 2, 490, , , 
18:26:44, position 2, 550, , , 
18:26:50, position 2, 610, , , 
18:26:55, position 2, 670, , , 
18:27:00, position 2, 730, , , 
18:27:05, position 2, 790, , , 
18:27:10, position 2, 850, , , 
18:27:15, position 2, 910, , , 
18:27:20, position 2, 70, , , 
18:27:25, position 2, 130, , , 
18:27:30, position 2, 190, , , 
18:27:35, position 2, 250, , , 
18:27:40, position 2, 310, , , 
18:27:46, position 2, 370, , , 
18:27:51, position 2, 430, , , 
18:27:56, position 2, 490, , , 
18:32:15, position 2, 70, , , 
18:32:20, position 2, 130, , , 
18:32:25, position 2, 190, , , 
18:32:30, position 2, 250, , , 
18:32:36, position 2, 310, , , 
18:32:41, position 2, 370, , , 
18:32:46, position 2, 430, , , 
18:32:51, position 2, 490, , , 
18:32:56, position 2, 550, , , 
18:33:01, position 2, 610, , , 
18:33:06, position 2, 670, , , 
18:33:11, position 2, 730, , , 
18:33:16, position 2, 790, , , 
18:33:22, position 2, 850, , , 
18:33:27, position 2, 910, , , 
18:33:32, position 2, 70, , , 
18:33:37, position 2, 130, , , 
18:33:42, position 2, 190, , , 
18:33:47, position 2, 250, , , 
18:33:52, position 2, 310, , , 
18:33:57, position 2, 370, , , 
18:34:03, position 2, 430, , , 
18:34:08, position 2, 490, , , 
18:34:13, position 2, 550, , , 
18:34:18, position 2, 610, , , 
18:34:23, position 2, 670, , , 
18:34:28, position 2, 730, , , 
18:34:33, position 2, 790, , , 
18:34:38, position 2, 850, , , 
18:34:43, position 2, 910, , , 
18:34:49, position 2, 70, , , 
18:34:54, position 2, 130, , , 
18:34:59, position 2, 190, , , 
18:35:04, position 2, 250, , , 
18:35:09, position 2, 310, , , 
18:35:14, position 2, 370, , , 
18:35:19, position 2, 430, , , 
18:35:24, position 2, 490, , , 
18:35:30, position 2, 550, , , 
18:35:35, position 2, 610, , , 
18:35:40, position 2, 670, , , 
18:35:45, position 2, 730, , , 
18:35:50, position 2, 790, , , 
18:35:55, position 2, 850, , , 
18:36:01, position 2, 910, , , 
18:36:06, position 2, 70, , , 
18:36:11, position 2, 130, , , 
18:36:16, position 2, 190, , , 
18:36:21, position 2, 250, , , 
18:36:26, position 2, 310, , , 
18:36:31, position 2, 370, , , 
18:36:37, position 2, 430, , , 
18:36:42, position 2, 490, , , 
18:36:47, position 2, 550, , , 
18:36:52, position 2, 610, , , 
18:37:01, position 2, 70, , , 
18:37:06, position 2, 130, , , 
18:37:11, position 2, 190, , , 
18:37:16, position 2, 250, , , 
18:37:21, position 2, 310, , , 
18:37:26, position 2, 370, , , 
18:37:31, position 2, 430, , , 
18:37:36, position 2, 490, , , 
18:37:42, position 2, 550, , , 
18:37:47, position 2, 610, , , 
18:37:52, position 2, 670, , , 
18:37:57, position 2, 730, , , 
18:38:02, position 2, 790, , , 
18:38:07, position 2, 850, , , 
18:38:12, position 2, 910, , , 
18:38:17, position 2, 70, , , 
18:38:22, position 2, 130, , , 
18:38:27, position 2, 190, , , 
18:38:33, position 2, 250, , , 
18:38:38, position 2, 310, , , 
18:38:43, position 2, 370, , , 
18:38:48, position 2, 430, , , 
18:38:53, position 2, 490, , , 
18:38:58, position 2, 550, , , 
18:39:03, position 2, 610, , , 
18:39:08, position 2, 670, , , 
18:39:13, position 2, 730, , , 
18:39:18, position 2, 790, , , 
18:39:24, position 2, 850, , , 
18:39:29, position 2, 910, , , 
18:39:34, position 2, 70, , , 
18:40:55, position 2, 70, , , 
18:41:00, position 2, 130, , , 
18:41:05, position 2, 190, , , 
18:41:10, position 2, 250, , , 
18:41:15, position 2, 310, , , 
18:41:21, position 2, 370, , , 
18:41:26, position 2, 430, , , 
18:41:31, position 2, 490, , , 
18:41:36, position 2, 550, , , 
18:41:41, position 2, 610, , , 
18:41:46, position 2, 670, , , 
18:41:51, position 2, 730, , , 
18:41:56, position 2, 790, , , 
18:42:01, position 2, 850, , , 
18:42:06, position 2, 910, , , 
18:42:12, position 2, 70, , , 
18:42:17, position 2, 130, , , 
18:42:22, position 2, 190, , , 
18:42:27, position 2, 250, , , 
18:42:32, position 2, 310, , , 
18:42:37, position 2, 370, , , 
18:42:42, position 2, 430, , , 
18:42:47, position 2, 490, , , 
18:42:52, position 2, 550, , , 
18:42:57, position 2, 610, , , 
18:43:03, position 2, 670, , , 
18:43:08, position 2, 730, , , 
18:43:13, position 2, 790, , , 
18:43:18, position 2, 850, , , 
18:43:23, position 2, 910, , , 
18:43:28, position 2, 70, , , 
18:43:33, position 2, 130, , , 
18:43:38, position 2, 190, , , 
18:43:43, position 2, 250, , , 
18:43:48, position 2, 310, , , 
18:43:53, position 2, 370, , , 
18:43:59, position 2, 430, , , 
18:44:04, position 2, 490, , , 
18:44:09, position 2, 550, , , 
18:44:14, position 2, 610, , , 
18:44:19, position 2, 670, , , 
18:44:24, position 2, 730, , , 
18:44:29, position 2, 790, , , 
18:44:34, position 2, 850, , , 
18:44:39, position 2, 910, , , 
18:44:45, position 2, 70, , , 
18:44:50, position 2, 130, , , 
18:44:55, position 2, 190, , , 
18:45:00, position 2, 250, , , 
18:45:05, position 2, 310, , , 
18:45:10, position 2, 370, , , 
18:45:15, position 2, 430, , , 
18:45:20, position 2, 490, , , 
18:45:26, position 2, 550, , , 
18:45:31, position 2, 610, , , 
18:45:36, position 2, 670, , , 
19:56:46, position 2, 70, , , 
19:56:46, position 3, 70, , , 
19:56:51, position 2, 130, , , 
19:56:51, position 3, 130, , , 
19:56:56, position 2, 190, , , 
19:56:56, position 3, 190, , , 
19:57:01, position 2, 250, , , 
19:57:01, position 3, 250, , , 
19:57:06, position 2, 310, , , 
19:57:06, position 3, 310, , , 
19:57:11, position 2, 370, , , 
19:57:11, position 3, 370, , , 
19:57:16, position 2, 430, , , 
19:57:16, position 3, 430, , , 
19:57:21, position 2, 490, , , 
19:57:22, position 3, 490, , , 
19:57:26, position 2, 550, , , 
19:57:27, position 3, 550, , , 
19:57:32, position 2, 610, , , 
19:57:32, position 3, 610, , , 
19:57:37, position 2, 670, , , 
19:57:37, position 3, 670, , , 
19:57:42, position 2, 730, , , 
19:57:42, position 3, 730, , , 
19:57:47, position 2, 790, , , 
19:57:47, position 3, 790, , , 
19:57:52, position 2, 850, , , 
19:57:53, position 3, 850, , , 
19:57:57, position 2, 910, , , 
19:57:58, position 3, 910, , , 
19:58:09, position 2, 70, , , 
19:58:10, position 3, 70, , , 
19:58:15, position 2, 130, , , 
19:58:15, position 3, 130, , , 
19:58:20, position 2, 190, , , 
19:58:20, position 3, 190, , , 
19:58:25, position 2, 250, , , 
19:58:25, position 3, 250, , , 
19:58:30, position 2, 310, , , 
19:58:30, position 3, 310, , , 
19:58:35, position 2, 370, , , 
19:58:36, position 3, 370, , , 
19:58:40, position 2, 430, , , 
19:58:41, position 3, 430, , , 
19:58:45, position 2, 490, , , 
19:58:46, position 3, 490, , , 
19:58:51, position 2, 550, , , 
19:58:51, position 3, 550, , , 
19:58:56, position 2, 610, , , 
19:58:56, position 3, 610, , , 
19:59:01, position 2, 670, , , 
19:59:01, position 3, 670, , , 
19:59:06, position 2, 730, , , 
19:59:07, position 3, 730, , , 
19:59:11, position 2, 790, , , 
19:59:12, position 3, 790, , , 
19:59:16, position 2, 850, , , 
19:59:17, position 3, 850, , , 
19:59:21, position 2, 910, , , 
19:59:22, position 3, 910, , , 
19:59:27, position 2, 70, , , 
19:59:27, position 3, 70, , , 
19:59:32, position 2, 130, , , 
19:59:32, position 3, 130, , , 
19:59:37, position 2, 190, , , 
19:59:37, position 3, 190, , , 
19:59:42, position 2, 250, , , 
19:59:42, position 3, 250, , , 
19:59:47, position 2, 310, , , 
19:59:47, position 3, 310, , , 
19:59:52, position 2, 370, , , 
19:59:52, position 3, 370, , , 
19:59:57, position 2, 430, , , 
19:59:57, position 3, 430, , , 
20:00:02, position 2, 490, , , 
20:00:03, position 3, 490, , , 
20:00:07, position 2, 550, , , 
20:00:08, position 3, 550, , , 
20:00:12, position 2, 610, , , 
20:00:13, position 3, 610, , , 
20:00:17, position 2, 670, , , 
20:00:18, position 3, 670, , , 
20:00:23, position 2, 730, , , 
20:00:23, position 3, 730, , , 
20:00:28, position 2, 790, , , 
20:00:28, position 3, 790, , , 
20:00:33, position 2, 850, , , 
20:00:33, position 3, 850, , , 
20:00:38, position 2, 910, , , 
20:00:38, position 3, 910, , , 
20:00:43, position 2, 70, , , 
20:00:43, position 3, 70, , , 
20:00:48, position 2, 130, , , 
20:00:48, position 3, 130, , , 
20:00:53, position 2, 190, , , 
20:00:54, position 3, 190, , , 
20:00:58, position 2, 250, , , 
20:00:59, position 3, 250, , , 
20:01:03, position 2, 310, , , 
20:01:04, position 3, 310, , , 
20:01:08, position 2, 370, , , 
20:01:09, position 3, 370, , , 
20:01:14, position 2, 430, , , 
20:01:14, position 3, 430, , , 
20:01:19, position 2, 490, , , 
20:01:19, position 3, 490, , , 
20:01:24, position 2, 550, , , 
20:01:24, position 3, 550, , , 
20:01:29, position 2, 610, , , 
20:01:29, position 3, 610, , , 
20:01:34, position 2, 670, , , 
20:01:34, position 3, 670, , , 
20:01:39, position 2, 730, , , 
20:01:39, position 3, 730, , , 
20:01:44, position 2, 790, , , 
20:01:45, position 3, 790, , , 
20:01:49, position 2, 850, , , 
20:01:50, position 3, 850, , , 
20:01:54, position 2, 910, , , 
20:01:55, position 3, 910, , , 
20:01:59, position 2, 70, , , 
20:02:00, position 3, 70, , , 
20:02:04, position 2, 130, , , 
20:02:05, position 3, 130, , , 
20:02:10, position 2, 190, , , 
20:02:10, position 3, 190, , , 
20:02:15, position 2, 250, , , 
20:02:15, position 3, 250, , , 
20:02:20, position 2, 310, , , 
20:02:20, position 3, 310, , , 
20:02:25, position 2, 370, , , 
20:02:26, position 3, 370, , , 
20:02:30, position 2, 430, , , 
20:02:31, position 3, 430, , , 
20:02:35, position 2, 490, , , 
20:02:36, position 3, 490, , , 
20:02:44, position 2, 70, , , 
20:02:44, position 3, 70, , , 
20:02:49, position 2, 130, , , 
20:02:50, position 3, 130, , , 
20:02:55, position 2, 190, , , 
20:02:55, position 3, 190, , , 
20:03:00, position 2, 250, , , 
20:03:00, position 3, 250, , , 
20:03:05, position 2, 310, , , 
20:03:05, position 3, 310, , , 
20:03:10, position 2, 370, , , 
20:03:10, position 3, 370, , , 
20:03:15, position 2, 430, , , 
20:03:15, position 3, 430, , , 
20:03:20, position 2, 490, , , 
20:03:21, position 3, 490, , , 
20:03:25, position 2, 550, , , 
20:03:26, position 3, 550, , , 
